Text-ID	Sentence-ID	Text
TR_115	37	Bu insanlar şimdi nerede?
TR_115	38	XiaoWei: Diğer hastanelere gönderildi.
TR_115	39	Kısa bir süre önce köprünün yakınındaki derme çatma hastaneden serbest bırakılan bir vatandaş, tesisin herhangi bir ilacı ve hastalığını izlemek için hiçbir testi olmadığı için yerel bir hastaneye nakledildiğini söyledi.
TR_115	40	Qingshan Bölgesi’nde geçici hastaneden bırakılan bir kişi var. 40 gündür hasta.
TR_115	41	Evde iki yaşlı akrabasının enfeksiyondan öldüğünü söyledi.
TR_115	42	Kuzeni ve teyzesi de hafif semptomlar gösteriyormuş.
TR_115	43	Benim gibi hafif semptomları olan birçok insan var.
TR_115	44	Şanghaylı bir kıza tedavi ya da test yapılmadı.
TR_115	45	Sonunda çok hastalandı ve babası onu Henan’a geri götürdü.
TR_115	46	Henan’daki hastaneler tarafından tekrar reddedildi.
TR_115	47	Bunca zamandır ateşi düşüktü.
TR_115	48	Onu teselli etmeye çalıştım.
TR_115	49	Ötenazi yapmayı düşündüğünü söyledi.
TR_115	50	Bir diğer hasta da Pekin’de var.
TR_115	51	Artık sadece ağzından nefes alabiliyor.
TR_115	52	O ve ben uykusuzluk dahil bazı semptomları paylaşıyoruz.
TR_115	53	Hastalık geceleri kötüleşiyor ve bu onu uyanık tutuyor.
TR_115	54	Ben de gece boyunca her saat uyanıyorum.
TR_115	55	İlacı kullanmaya başlamadan önce uykuya dalmak gerçekten zordu.
TR_115	56	Gerçekten acı verici.
TR_115	57	Muhabir: İnsanlar ciddi semptomları olan hastalara odaklanıyor.
TR_115	58	Hafif semptomları olanlarınız tedavi veya test olmazlar.
TR_115	59	Bu, sizi ve ailenizi çok zor bir durumda bırakır.
TR_115	60	Göz ardı edildin veya ihmal edildin.
TR_115	61	XiaoWei: Semptomlarımız sürekli geğirme ve gazla başladı, yani karın şişkinliğinin ardından midede gaz oluştu.
TR_115	62	Henan kızına gelince, Şanghay’da yaklaşık 10.000 yuan (1414.77 $) harcadı.
TR_115	63	Teşhis koymak istiyordu, ancak hastane onu test etmiyordu.
TR_115	64	Bir test sonucu alabilmesi için hastaneye yatırılması ve ödeme yapması gerekiyordu.
TR_115	65	Hastanede maliyet günde yaklaşık 1.000 yuan (121.47$). 3.000-4000 yuan (424.41-565.88 $) harcadıktan sonra, hastane hala bir nükleik asit testi yapmadı ya da ona tanı koymadı.
TR_115	66	Diğer birkaç hastane de ona aynı şekilde davrandı.
TR_115	67	Haberi yazan: Mary Hong, Epoch Times.
TR_115	68	Çeviri: Ç.
TR_115	69	Akdeniz, Epoch Times TR.
TR_117	1	Trump Çin Zulümünden Hayatta Kalan Falun Gong Uygulayıcısı ile Bir Araya Geldi
TR_117	2	WASHINGTON— Çin’de inancı yüzünden zulüm gören Falun Gong uygulayıcısı Yuhua Zhang, ABD Başkanı Donald Trump ile Washington’da 17 Temmuz tarihinde bir araya gelen inancı yüzünden zulüm görüp hayatta kalmayı başaran 27 kişi arasındaydı.
TR_117	3	59 yaşındaki Yuhua Zhang, 2015 yılında ABD’ye kaçmadan önce inancından vazgeçmediği için Çin’de toplamda 7,5 yıl olmak üzere sürekli olarak hapsedilmiş ve zulüm görmüştü.
TR_117	4	Bir meditasyon uygulaması olan Falun Gong’un yüzbinlerce izdeşinin hapishanelerde, çalışma kamplarında ve beyin yıkama merkezlerinde tutulduğu ve büyük çoğunluğunun bu merkezlerde inançlarından vazgeçirilmek üzere zulme maruz bırakıldığı Falun Dafa Bilgi Merkezi tarafından daha önce de pek çok kereler iddia edilmişti.
TR_117	5	Beyaz Saray, Başkan Trump’ın Bayan Zhang ile aralarında bir Tibetli, bir Uygur Türkü ve bir Hıristiyan’ın da bulunduğu Çin’de zulüm görmüş 4 kişi ile beraber Kuzey Kore, İran, Pakistan ve Burma gibi 17 ülkeden gelen inanç zulmüne uğramış kişilerle bir araya gelmesinin sebebinin, yönetiminin inanç özgürlüğü konusundaki taahhüdüne bağlı kalacağını bildirmek olarak ifade etti.
TR_117	6	Bayan Zhang’ın bu etkinliğe katılımı, bir Falun Gong uygulayıcısının ABD ulusunun en yüksek düzeydeki yetkilisi ile resmi bir buluşmada ilk defa bir araya gelmesi olarak kayıtlara geçti.
TR_117	7	Oval Ofis’te Başkan Trump’ın etrafında toplanıldığı sırada Bayan Zhang Başkan Trump’a, bir Falun Gong uygulayıcısı olan kocasının hala Jiangzu eyaletindeki Suzhou hapishanesinde tutulduğunu anlattı.
TR_117	8	Bayan Zhang Başkan Trump’a, “Zorla organ alımı hala devam ediyor, bu yüzden de biz eyleme geçmeliyiz.” dedi ve “Sözlerin bir yararı yok.” diye ekledi.
TR_117	9	Bayan Zhang yine Trump’a aynı yerde hapsedilmiş ve salıverildikten bir gün sonra ölen başka bir uygulayıcıdan da bahsetti.
TR_117	10	Bu uygulayıcının ölmeden önce yoğun olarak kan kustuğunu da sözlerine ekledi.
TR_117	11	Toplantı sırasında Başkan Trump, “Hepiniz inancınız yüzünden oldukça şiddetli acılara maruz kaldınız.” dedi.
TR_117	12	Başkan Trump konu ile ilgili olarak, “Her biriniz şu anda inanç özgürlüğünün dünya çapında geliştirilmesinin önemine tanık oldunuz.” yorumunu yaptı.
TR_117	13	Uluslararası Bütün İnançlara Özgürlük ABD Büyükelçisi Sam Brownwick ABD yönetiminin 18 Temmuz’da etkinlikler kapsamında gerçekleştireceği konferansta, inanç özgürlüğü konusunda gösterdikleri çabalara “ek tedbirleri” duyuracağını bildirdi.
TR_117	14	Bu başlığı e Dışişleri Bakanı Mike Pompeo ile Başkan Yardımcısı Mike Pence etkinlikte yapacakları konuşmalarında ele alacaklar.
TR_117	15	Zulüm gören kişiler, ABD Dışişleri Bakanlığı tarafından ev sahipliği yapılan İnanç Özgürlüğünü Geliştirme Kararı etkinliğine katılmak için Washington’dalardı. 16-18 Temmuz tarihleri arasında gerçekleştirilen üç günlük konferans, dünya çapında inanç özgürlüğü hakkında gerçekleştirilen en kapsamlı etkinlik.
TR_117	16	Çin’deki uğradığı zulümden hayatta kalmayı başaran Falun Gong uygulayıcısı Dr.
TR_117	17	Yuhua Zhang 17 Temmuz 2019 tarihinde Dış İşleri Bakanlığı’nda İnanç Özgürlüğünü Geliştirme Kararı konferansında konuşma yaparken.
TR_117	18	(Samira Bouaou/The Epoch Times) Adalet Arayışı.
TR_117	19	Nanjing Üniversitesi’nde daha önce bir profesör olan Bayan Zhang 17 Temmuz tarihinde gerçekleştirilen konferansta yaptığı konuşmada Çin’de tutuklu bulunduğu sırada şiddetli şekilde işkenceye maruz kaldığını söyledi.
TR_117	20	Bu işkencenin elektrik şokları, uykusuz bırakma, bilinmeyen ilaçları zorla enjekte etme ve kavurucu güneş altında saatlerce koşturma gibi farklı yöntemleri içerdiğini de sözlerine ekledi.
TR_117	21	Bir mühendis olan Bayan Zhang’ın kocası Zhengyu Ma da, rejimin en üst düzey yöneticilerine zulmü sonlandırmaları konusunda mektup yolladığı için kendisine verilen üç yıl hapis cezasından dolayı şu anda Suzhou hapishanesinde yatıyor.
TR_117	22	Bayan Zhang kocasından 2017 senesinden beri haber alamıyor.
TR_117	23	Konferansta “Her gün ve her gece kocamı düşünüyorum” diyen Bayan Zhang, kocasının binlerce Falun Gong uygulayıcısı gibi işkenceyle öldürülmüş olmasından korkuyor.
TR_117	24	Şu anda sayıları bilinmeyen pek çok Falun Gong uygulayıcı gibi organları için öldürülmüş olmasından endişe ediyor.
TR_117	25	Bayan Zhang, çeşitli kaynaklardan gelen deliller doğrultusunda uzun zamandır Çin rejimi tarafından uygulanmakta olduğu iddia edilen ve hapiste bulunan Falun Gong uygulayıcılarının organlarının nakledilmesi için öldürdüğü konusunu konuşmasında yineledi.
TR_117	26	Bu iddialar 2006 yılında bağımsız araştırmacılar David Matas ve David Kilgour tarafından yayınlanan bir raporda, bu olayın sanıldığından çok daha geniş çaplı bir şekilde gerçekleşmekte olduğu savıyla doğrulandı.
TR_117	27	Geçtiğimiz ay içerisinde ise bağımsız bir mahkeme, bir yıllık bir inceleme sonucunda, zorla organ alımının Çin’de ” ciddi çapta” gerçekleşmekte olduğu iddialarını verdiği kararla doğruladı.
TR_117	28	Karar, Falun Gong uygulayıcılarının organ nakli için kullanılan ana kaynak olduğunu ifade etti.
TR_117	29	ABD’ye ayak bastığından beri hiç yorulmadan kocasının salıverilmesi için çalışan bayan Zhang, ABD hükümetini “Falun Gong uygulayıcıları üzerinde yasadışı tutuklamalar, işkenceler ve öldürmeler gerçekleştiren” Çinli yetkililer üzerinde Küresel Magnitsky Yasası kapsamında yaptırımlar uygulamaya çağırdı.
TR_117	30	Bayan Zhang ayrıca “Bu işe karışan pek çok kişi Çin’de hala görevine devam ediyor ve Falun Gong uygulayıcılarına yapılan zulme destek verdikleri için de pek çoğu terfi ettirildi” dedi.
TR_117	31	“İnanıyorum ki, ABD hükümeti, uluslar arası medya ve insan hakları grupları kocamın ve yüzbinlerce masum oldukları halde hapiste tutulan Falun Gong uygulayıcısının serbest kalmasına yardım edebilir” diyerek sözlerine son verdi.
TR_117	32	Haber: Cathy HE, EpochTimes.
TR_117	33	Çeviri: G.
TR_117	34	Hakan Koçman, EpochTimes Türkiye.
TR_121	1	Orman İnternet Ağı (Wood Wide Web) Nasıl Çalışır?
TR_121	2	Orman, ağaçlar için sosyal bir ortamdır.
TR_121	3	Ağaçlar da sosyal varlıklardır.
TR_121	4	Birbirlerine yardım eden ağaçlar vardır.
TR_121	5	Ağaçlar toprağın içinde nemli zemin bulmak için ince liflerle köklerini toprak altında yayarlar.
TR_121	6	Bu sırada mantarlarla eşleşirler.
TR_121	7	Birbirlerine yakın olan ağaçlar kökleri, dalları aracılığıyla iletişim kurarlar.
TR_121	8	Ancak birbirine yakın olmayan ağaçların iletişiminde mantarların önemli rolü vardır.
TR_121	9	Mantarlar içlerindeki ağsı yapıyla toprağın içlerine kadar kolayca ilerleyebilirler.
TR_121	10	Ağaçlar köklerindeki mantarsı ağlar aracılığıyla da birbirlerine sinyaller gönderirler.
TR_121	11	Yağmurlu, fırtınalı havalarda bile, hava durumuna bağlı olmaksızın bu yolla yavaş da olsa haber gönderirler.
TR_121	12	Saniyede 1 cm hızla ilerleyen çok yavaş bir elektriksel hıza sahiplerdir.
TR_121	13	Mantarlar tıpkı bir fiber optik internet ağı gibi çalışırlar.
TR_121	14	İpliksi yapılarıyla toprağın derinliklerinde kolayca hareket ederler.
TR_121	15	Tek bir mantar koca ormanı birbirine bağlayabilir.
TR_121	16	Bu mantarsı ağlar tıpkı bir orman internet ağı gibidir.
TR_121	17	(Wood wide web orman internet ağı) Bu haberleşme ağını kaybeden ağaçlar çoğunlukla hastalanırlar.
TR_121	18	Mantarlar, hayvan ve bitki arasında kalan canlılardır.
TR_121	19	Mantarların hücre yapısı onları bitkilerden uzaklaştırır.
TR_121	20	Kitin adı verilen, bitkilerde olmayan hücre duvarları vardır.
TR_121	21	Bu durum onları haşerelere daha yakın yapar.
TR_121	22	Mantarlar bitkiler gibi fotosentez yapmaz.
TR_121	23	Mantarlar varlıklarını diğer canlılarla kurdukları organik bağlara borçludur.
TR_121	24	Mantarlar emeç adı verilen yer altında kalan pamuksu ağlarıyla, oldukça büyük alanlara yayılabilir.
TR_121	25	İsviçre’de yarım km genişliğinde bir alana yayılmış bin yaşında bir bal mantarı bulunur.
TR_121	26	Oregondaki başka bir mantarın 2400 yaşında olduğu tahmin edilmekte ve 9 km kare genişlikte bir alana yayıldığı 600 kg olduğu söylenmektedir.
TR_121	27	Buna göre mantarlar dünyadaki en büyük canlı organizmalardır.
TR_121	28	Mantarlar her zaman ağaçlara dost değillerdir.
TR_121	29	Ormanda yenilebilir doku arayıp ağaçları öldürürler.
TR_121	30	Mantarlar hayvan ve bitki arasında kalan canlılardır.
TR_121	31	Her ağaç topraktan su ve gıda alabilmek için köklerini genişletmek zorundadır.
TR_121	32	Bunun için her ağaç kendine en uygun mantar çeşidiyle çalışır.
TR_121	33	Mantara ihtiyaç duymadan da yayılabilen bitkiler vardır ancak mantarla çalışan ağaçlar daha fazla nitrojen ve fosfor alabilirler.
TR_121	34	Örneğin meşe ağacı meşe mantarıyla çalışır.
TR_121	35	Mantarlar ağacın köklerinde bulunan tüysü yapıya yapışır ve bulunduğu yerde yayılır.
TR_121	36	Buradan diğer ağaçlara da geçebilir.
TR_121	37	Diğer ağaçların mantarsı yapılarıyla ortaklık kurar ve böylelikle mantarsı bir şebeke kurulmuş olur.
TR_121	38	Ağaçlar aralarındaki gıda paylaşımı ya da haşere saldırısı gibi durumlarda haber alma imkanını bu şebeke yoluyla bulurlar.
TR_121	39	Eğer gıda bulamazlarsa ölürler.
TR_121	40	Ağaçlardan hizmetleri karşılığında ağacın sahip olduğu şeker 3 te 1 i ni isterler.
TR_121	41	Mantarlar ağaçlardaki ağır metalleri çekerek ağaçlara yardım edebilirler.
TR_121	42	Bazı zararlı bakterileri uzaklaştırırlar.
TR_121	43	Hava kirliliği mantarların sonunu getirebilir.
TR_121	44	Farklı türde bazı ağaçlar birbirleriyle mücadele ederken bazı ağaçlar birbirlerini besler.
TR_121	45	Mesela kayın ağaçlarının diğerleriyle arkadaş olabildikleri söylenir.
TR_121	46	Ağaçlar arkadaşlarını kaybetmek istemez.
TR_121	47	Çünkü ormandaki aralıkların bozulması hava nem dengesini etkiler.
TR_121	48	Özellikle ticari kullanım için yetiştirilen ağaçların bolca alana ihtiyacı vardır.
TR_121	49	Bu ağaçlar fazla güneş almalı, fotosentez yapmalı ve çabucak büyümelidir.
TR_121	50	Ağaçlar birbirlerine çok yakın oldukları zaman güneş ve suyu kullanma konusunda birbirlerine engel olabilirler. pixabay.
TR_121	51	Achen üniversitesinde öğrenci olan Vanessa Burche kayın ağaçlarının farklı yerlerde olsalar da birbirlerine yardım ettiklerini keşfetti.
TR_121	52	Şekeri fazla olan ağaç , kökleri aracılığıyla şekeri daha az olana vermektedir.
TR_121	53	Güçlü olanlar zayıf olanlara yardım ederek birbirlerini eşit hale getirmektedirler.
TR_121	54	Kayın ağaçları mantarlar aracılığıyla haberleşmekte bir çeşit sosyal yardımlaşmayı gerçekleştirmektedirler.
TR_121	55	Genelde ormancılar ağaçların birbirlerine çok yakın olmamaları gerektiğini düşündüklerinden onları keserler.
TR_121	56	Fakat kuzey Almanya’nın Lübeck şehrinde sıkışık ağaçların olduğu bir kayın ormanında çok fazla ürün alınmış.
TR_121	57	Ağaçlar birbirlerine yakın olduğunda birbirlerini daha iyi beslemişler.
TR_121	58	Ayrıca aralıklı ağaçların olduğu yerlerdeki ağaçların böceklere karşı savunma yapması da zorlaşmaktadır.
TR_121	59	Bu durum evrim terorisinin güçlülerin hayatta kalması düşüncesine ters düşmektedir.
TR_121	60	Çünkü ağaçların sağlıklı olmaları bir arada olmalarına bağlıdır.
TR_121	61	Sağlıksız ve çelimsiz olanlar yok olduğunda ormanda aralıklar meydana gelir ve hava şartlarına karşı korumasız kalırlar.
TR_121	62	Sıcak ve güneş ormanın toprağını deler ve nemli serin iklimi bozar.
TR_121	63	Güçlü görünen ağaçlar bile zaman zaman hastalanır.
TR_121	64	Eğer yakınlarında başka ağaçlar yoksa hafif bir böcek saldırısı bile onların ömrünü kısaltır.
TR_121	65	Devam Edecek… Yazar: S.Şener.
TR_121	66	Bu makalede ifade edilen görüşler yazarın görüşleri olup Epoch Times’ın görüşlerini yansıtmamaktadır.
TR_121	67	İlgili makale:
TR_123	1	Süper Model Pooja Mor, Falun Gong Soykırımını İfşa Etti
TR_123	2	Pooja Mor, New York şehrinde mum ışığı nöbeti tutuyor.
TR_123	3	– Çin’de zulüm sırasında hayatını yitiren Falun Gong uygulayıcıları anılıyor.
TR_123	4	(Fotoğraf; The Epoch Times / Benjamin Chasteen) Model olmak sadece pistleri gezmekle ilgili değildir. 2019 Yılı Vogue Kadınları Töreni’nde ‘Young Achiever of The Year’ (Yılın Genç Başarılı Kişisi) ödülüne layık görülen model Pooja Mor, sesini çıkaramayanların sesi oldu.
TR_123	5	Süper model, ödül töreninde korkusuzca dünyadaki en kötü soykırım- Çin’deki Falun Gong zulmü hakkında konuştu.
TR_123	6	, ilkeleri doğruluk, merhamet ve hoşgörüye dayanan antik bir zihin ve beden gelişim uygulamasıdır.
TR_123	7	Fotoğraf; Samira Bouaou / Epoch Times.
TR_123	8	Hindistan, Ahmedabad’tan gelen Mor, şu an New York’ta yaşıyor.
TR_123	9	Modelliğe ilk adımını 2012 yılında “Clean&Clear Ahmedabad Times Fresh Face” etkinliğini kazanarak atmış oldu.
TR_123	10	Uluslararası sahneye ilk çıkışı ise California Palm Springs’deki Nicolas Ghesquiere’nin Louis Vuitton Cruise 2016 şovunda pistte yürümesiyle oldu. 27 yaşındaki Mor, o zamandan beri Elie Saab, Alexandar McQueen, Tory Burch, Dolce&Gabbana, Calvin Clein ve daha pek çok marka ile çalışmaya başladı.
TR_123	11	Mor, Vogue Beauty Awards 2016’da “Yılın Modeli” ödülünü aldı. 2018 yılında, moda ikonu British Fashion Council tarafından “NEW WAVE: Creatives” ödülü aldı.
TR_123	12	Bu yılın başlarında ise Mor, TEDX Talks’te, olumsuzluğun nasıl iyi bir şey olabileceği konusunda da güçlü bir konuşma yaptı.
TR_123	13	Tüm bu başarıları elinin altında tutmasına rağmen, son zamanlarda bilgisayar mühendisliği derecesine de sahip olan Mor, gerçek başarının anlamını gösterdi.
TR_123	14	Mor, 19 Ekim’de Hindistan’ın Mumbai kentinde düzenlenen 2019 Yılı Vogue Kadın Ödülleri’nde, uluslararası ve Bollywood ünlülerinden oluşan bir grup izleyici kitlesi ile kendi anlayışını paylaştı.
TR_123	15	“Son zamanlarda gerçekten bir şeyi başarmanın ne demek olduğunu anladım.
TR_123	16	Sadece kendim için değil, diğerleri için çalışmaya başladığımda ve sessizliğin sesi haline geldiğimde,” ifadelerini kullanan Mor, kabul konuşmasını Instagram hesabına koydu ancak videoya şu anda erişilemiyor.
TR_123	17	Mor, son birkaç yıldır hayatını kalbini yakın hissettiği bir amaca adadı –
TR_123	18	dair farkındalığı arttırmak.
TR_123	19	Mor, Falun Gong olarak ta bilinen Falun Dafa ile 2014 yılında tanıştı.
TR_123	20	Epoch Times’a gönderdiği mailde Mor; Falun Dafa için, “Bunun çok güzel bir meditasyon uygulaması olduğunu hissettim, çok huzurlu ve her zaman beni olumlu hissettirdi.” dedi.
TR_123	21	Fotoğraf; Epoch Times / Samira Bouaou.
TR_123	22	Mor, 1992 yılında halka tanıtılan ve uygulayıcı sayısının 5 yıl içerisinde bir anda artması nedeniyle Çin Komünist Partisi tarafından 1999 yılının Temmuz ayında
TR_123	23	inanamadı.
TR_123	24	Falun Dafa Bilgi Merkezi’ne göre, 1999’dan beri “milyonlarca Falun Gong uygulayıcısı haksız yere hapishanelere, beyin yıkama kamplarına gönderilerek işkence gördü ve binlerce kişinin gözaltında öldüğü onaylandı.”
TR_123	25	Son yıllarda medya organları, çoğu Falun Gong uygulayıcısı olmakla birlikte, komünist rejimin da bildirdi.
TR_123	26	Mor, “Bir hükümetin halkını koruması gerekiyordu ve özellikle doğruluk, merhamet ve hoşgörü ilkelerini takip eden insanlar için böyle bir şeyin olabildiğine inanamadım.” dedi.
TR_123	27	Mor, bu durumu kabullenmenin kolay olmadığını ve gözyaşlarına boğulduğunu söyledi.
TR_123	28	Kendi araştırmalarını yapmaya ve Çin’de zorla organ toplama konulu belgeselleri izlemeye başladı ve bu şeylerin halen devam ettiğini doğrulayan birçok makale ile karşılaştı.
TR_123	29	Böylece menajeri, Mor’a bir şey hakkında farkındalık yaratmak isteyip istemediğini sorduğunda cevap açık ve netti.
TR_123	30	Mor, zulmü konu alan makaleler yazmaya ve insanlarla bunun hakkında konuşmaya başladı.
TR_123	31	“Konuştuğum kişilerin çoğu şok oldu ve Çin’de böylesine barışçıl bir uygulamaya zulüm gösterilmesinin nedenini anlayamadılar.” dedi.
TR_123	32	Mor, sosyal medya platformlarında Çin’deki Falun Gong zulmü hakkında farkındalık yaratırken, kamuoyuna Falun Dafa’ya olan inancından hiç bahsetmedi.
TR_123	33	Vogue India, Mor’u ‘Yılın Genç Başarılı Kişisi’ olarak seçtiğinde fırsat ayağına geldi.
TR_123	34	Mor, kaleme aldığı kabul konuşmasında profesyonel kariyeriyle ilgili herkese teşekkür ederek düzenli bir konuşma yaptı.
TR_123	35	Ardından konuşma esnasında kendine bir soru yöneltti; “Hayatta gerçekten neler başardım?
TR_123	36	Kendi kalbimde veya zihnimde beni başarıya getiren şey nedir?”
TR_123	37	“Gerçek başarı, sadece kendin için değil, daha da önemlisi başkaları için çalıştığında ve sesini çıkaramayan insanlar için ayağa kalktığında ve dünyanın ihtiyacı olduğu daha büyük bir nedenle ayağa kalktığında gelecektir.” şeklinde konuştu.
TR_123	38	“Konuşmamı bitirdikten sonra tatlı bir memnuniyet geldi ve beni daha iyi bir insan yaptı.
TR_123	39	Benim gözümde işte bu gerçek bir başarıydı.”
TR_123	40	Fotoğraf; Epoch Times / Samira Bouaou Mor, “Başkaları için ayağa kalktığımda, hayatta gerçek başarının ne demek olduğunun farkına vardım.” şeklinde konuşmasını bitirdi.
TR_123	41	Mor, Epoch Times’a, “Vogue India’nın ödülü için minnettar kaldım ve o geceki konuşmamda, insan hakları ihlali hakkında daha fazla bilgi edinmek isteyenlere, bunu öğrenen insanların nasıl tepki verdiğini anlattım.”
TR_123	42	Fakat sonra, “Konuşma yaptığım video Instagram’da yayınlandıktan sonra Vogue India, temsilcilerime yaklaştı ve videonun düzenlenmesi veya geri çekilmesi istendi.
TR_123	43	Çünkü platformlarında siyasi ifadeler kullanılmasını desteklemiyorlardı.
TR_123	44	Bence bu durum, bu sektörde olduğu kadar diğer sektörlerde de daha fazla farkındalık ve açıklama yapılması gerektiğinin bir göstergesi.” dedi.
TR_123	45	Mor, Çin’de olup bitenlerle ilgili farkındalığı arttırmaya devam edeceğini yineledi.
TR_123	46	“Milyonlarca masum insanın haksızlıkla zulüm görmesini ve rızası olmadan anestezi yapılmadan organlarının alınmasını izleyemiyorum.
TR_123	47	Bunun için ayağa kalkmam gerek – Bu benim yaşam nedenim ve bu da benim için sesini çıkaramayanların sesi olmak.” dedi.
TR_123	48	Haber: Jocelyn Neo, Epoch Times.
TR_123	49	Çeviri: Şendağ Gökçe, Epoch Times Türkiye.
TR_124	1	Demokrasi Yanlısı Zhao Ziyang’ın Oğlu ile Tanıştıktan…
TR_124	2	Yorum.
TR_124	3	Gobi East tarafından, 17 Ocak, eski Çin Komünist Partisi (ÇKP) lideri Zhao Ziyang’ın ölümünün 16. yıldönümüydü.
TR_124	4	Zhao Ziyang 1989’da gerçekleşen Demokratik protesto hareketinde halkın yanında yer almıştı.
TR_124	5	Sonuç olarak Zhao Partiden ihraç edildi, ancak demokrasinin bir sembolü haline geldi.
TR_124	6	Tiananmen Meydanı Katliamı sırasında, ÇKP genel sekreteri olan Zhao, 17 Ocak 2005’teki ölümüne kadar Pekin’de ev hapsinde tutuldu.
TR_124	7	Çin rejimi o zamandan beri tüm medyaya Zhao hakkında haber yapmayı yasakladı.
TR_124	8	Çinli yetkililerle sorunum, 2009 yılında Zhao Ziyang’ın ikinci çocuğu Zhao Erjun ile kısa karşılaşmamdan sonra başladı.
TR_124	9	Bahar Şenliği sırasında Guangzhou şehrindeki arkadaşım Shi Lei’yi ziyaret ediyordum.
TR_124	10	Geçenlerde üçümüzün eski bir fotoğrafını buldum.
TR_124	11	Çinli yetkililerin bu buluşmaya katıldığım için, Zhao Ziyang’ı şahsen tanımamama rağmen, bana 10 yıllık gözetim cezası vereceğini hiç düşünmemiştim.
TR_124	12	Guangzhou’dan Şanghay’a döndükten bir gün sonra Şangay polis bürosunun Siyasi Güvenlik Departmanı görevlisi Chen Youwu bana ulaştı.
TR_124	13	O günden bu yana, 10 yıldır ÇKP Kamu Güvenliği Bakanlığı tarafından kara listeye alındım.
TR_124	14	Arkadaşım Shi, 2010 yılında öldü.
TR_124	15	Hava Kuvvetlerinde küçük bir havalimanını işletmiş, emekli olmuş bir komutandı.
TR_124	16	Ölüm nedeni bilinmediği ve esrarengiz bir şekilde saklandığı için, arkadaşımın benden bazı sırlar saklamış olabileceğinden şüpheleniyorum.
TR_124	17	Ancak, öldürüldüğüne eminim.
TR_124	18	O zamandan beri başıma gerçeküstü görünen pek çok olay geldi.
TR_124	19	Ancak kesin olan bir şey var: ÇKP, Zhao ailesini ve onlarla doğrudan veya dolaylı olarak ilişki kuranları da çok yakından izliyor.
TR_124	20	Guangzhou’ya tekrar döndüğümde, Çinli yetkililer tarafından eziyete ve tacize uğradım.
TR_124	21	Bir arkadaşımın evinde kaldım.
TR_124	22	Hatta arkadaşımın bekçi köpeğini bile öldürdüler ve beni uzaklaştırmak için her gün bir grup yaşlıyı gönderip evin önünde vatansever “kızıl” şarkılar söylettiler.
TR_124	23	Gözetim söz konusu olduğunda, Şangay (polisi) en acımasız ve Guangzhou en utanmaz olanıdır.
TR_124	24	Şangayda her zaman beni izlemeleri için insanlar gönderildi ve bunlar zaman zaman beni kişisel olarak taciz etti; Guangzhouda tarif etmekte zorlandığım her türlü aşağılık yöntem kullanıldı. 2009’dan önceki beş yıl boyunca, iyi bir hayatım olması için çok çalıştım ve başarılı oldum.
TR_124	25	Hayatımın geri kalanında Çin’de yaşayabileceğimi düşündüm.
TR_124	26	Ancak sonrasında siyasi muhalefetten yedi yıl hapis yattım.
TR_124	27	Daha sonra, Çinli yetkililer tarafından gözetlendim ve hatta evim arandı.
TR_124	28	Daha sonra 2018’de her şeyi ardımda bırakarak ülkeyi terk etmek zorunda bırakıldım.
TR_124	29	Bunların hepsi dünyanın en kötü rejiminin yönettiği bir ülkede yaşadığım için başıma geldi.
TR_124	30	New York’a kaçtım.
TR_124	31	Orada bulunduğum süre boyunca, yerel bir kongre üyesi için kampanya asistanı olarak çalışmak istedim.
TR_124	32	Ancak biri beni, eyaletteki komünist yanlısı grupları rahatsız edeceğim gerekçesiyle komünizm karşıtı duruşumdan vazgeçmeye ikna etmeye çalıştı.
TR_124	33	Ama bu kişi beni buna ikna edemedi.
TR_124	34	Ona ÇKP’nin Çin’deki hayatımın en güzel yıllarını aldığını söyledim.
TR_124	35	ÇKP’ye duyduğum nefreti bırakabilirim, ama böyle kötü bir rejimle asla uzlaşmayacağım.
TR_124	36	Geçenlerde, Twitter’da Çin halkının ÇKP’den memnun olduğunu iddia eden bir gönderi yle karşılaşınca üzüldüm.
TR_124	37	Yorum, eski ABD Dışişleri Bakanı Mike Pompeo’nun, ÇKP’yi ABD için “gerçek bir tehdit” olarak nitelendirdiği tweet’ine cevap olarak yazılmıştı.
TR_124	38	Twitter kullanıcısına cevap verdim ve eğer ÇKP hakkındaki gerçeği gerçekten bilmek istiyorsa, inançları yüzünden öldürülen ve zulüm gören on milyonlarca Çinliye, organları zorla alınan, manevi bir uygulama olan Falun Gong uygulayıcılarına ve sürgün edilen muhalif görüşlü insanlara sorması gerektiğini söyledim.
TR_124	39	ÇKP’nin zulmünün bir sonucu olarak birçok aile parçalandı.
TR_124	40	Komünist hayaletin Amerika Birleşik Devletleri’ne sızdığını ve mevcut ortamın bana Çin’de yaşadığım zamanları hatırlatmaya başladığını fark ettim.
TR_124	41	ABD’nin bir özgürlük ve demokrasi ülkesi olduğuna inandım ve burada normal bir hayat yaşayacağımı düşündüm.
TR_124	42	Amerikan halkı özgürlük ve demokrasiyi kaybetme tehlikesiyle karşı karşıyadır.
TR_124	43	Zhao Erjun ile olduğumuz eski fotoğrafa baktığımda, acı dolu anılarım canlanıyor.
TR_124	44	Ama emin olduğum bir şey var: adaleti ve gerçeği korumaktan asla vazgeçmeyeceğim.
